battery_type,battery_id,battery_formula,working_ion,elements,nelements,formula_charge,formula_discharge,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,stability_charge,stability_discharge,id_charge,id_discharge,energy_density,working_ion_cost_per_kWh,battery_volume_cost
insertion,mp-1227566_Li,Li0-1Bi3PbWClO8,Li,"['Bi', 'Pb', 'W', 'Cl', 'O']",5,Bi3PbWClO8,LiBi3PbWClO8,0.048822460318579,1.10308212333332,22.553137595285,187.608998303879,24.8779629064356,206.948132205481,0.049093190357145,0.119512303083332,mp-crvyc,mp-csihp,0.12021351747081256,10.0,1.2021351747081257
insertion,mp-1374975_Li,Li1-3VCrP2(HO5)2,Li,"['V', 'Cr', 'P', 'H', 'O']",5,LiVCrP2(HO5)2,Li3VCrP2(HO5)2,0.076598255939348,4.93091543833333,154.156418920223,464.317102660357,760.132265971908,2289.50836979015,3.07851320186277,2.52352101503898,mp-dawpd,mp-dafzr,0.3320067644223451,10.0,3.3200676442234514
insertion,mp-1386918_Li,Li0-1VCrP2(O4F)2,Li,"['V', 'Cr', 'P', 'O', 'F']",5,VCrP2(O4F)2,LiVCrP2(O4F)2,0.017284248020743,-0.370023556666675,79.3370122368183,251.710727526161,-29.3565634431751,-93.1388986503868,2.27339862386904,2.41630233383332,mp-dbdwk,mp-daxra,0.31519122373746494,10.0,3.1519122373746495
insertion,mp-1405864_Li,Li0-1VFeP2(O4F)2,Li,"['V', 'Fe', 'P', 'O', 'F']",5,VFeP2(O4F)2,LiVFeP2(O4F)2,0.017782990169026,1.99346773333333,78.4432759402819,248.149198513972,156.374139483915,494.677420290133,2.42187851994047,2.41850831762963,mp-dbzrs,mp-deiak,0.316113356037558,10.0,3.16113356037558
insertion,mp-18823_Li,Li0-1K2BaCo(NO2)6,Li,"['K', 'Ba', 'Co', 'N', 'O']",5,K2BaCo(NO2)6,K2BaLiCo(NO2)6,0.071113159910838,0.912806873333328,48.0803740765055,131.623825613414,43.8880959294718,120.147132714351,0.123910801843432,0.19523022584668,mp-bbvz,mp-cshry,0.36528625309615337,10.0,3.6528625309615337
insertion,mp-23871_Li,Li0-1CsMnP3HO10,Li,"['Cs', 'Mn', 'P', 'H', 'O']",5,CsMnP3HO10,CsLiMnP3HO10,0.080134511499921,2.61249385083333,59.7303763174518,169.32903222568,156.045240837303,442.371055457149,0.0,0.048675229779401,mp-bjid,mp-bqvpa,0.35274740268900706,10.0,3.5274740268900704
insertion,mp-555920_Li,Li0-1Na2SrVP2O9,Li,"['Na', 'Sr', 'V', 'P', 'O']",5,Na2SrVP2O9,Na2SrLiVP2O9,0.066727733374164,1.43601934583333,67.4379760221992,221.380641954237,96.8422382117226,317.906884639288,0.0,0.078939639322921,mp-bfqjo,mp-brfsv,0.3046245391055453,10.0,3.0462453910554532
insertion,mp-557395_Li,Li0-1C2S2N(O2F3)2,Li,"['C', 'S', 'N', 'O', 'F']",5,C2S2N(O2F3)2,LiC2S2N(O2F3)2,0.043149441129544,6.24620187833334,93.3566132122165,197.471990167593,583.124252800986,1233.44991590304,0.423029625572222,0.242073380414063,mp-cqngh,mp-bfsoh,0.4727587600296399,10.0,4.727587600296399
insertion,mp-558004_Li,Li0-1BaCaVP2O9,Li,"['Ba', 'Ca', 'V', 'P', 'O']",5,BaCaVP2O9,BaLiCaVP2O9,0.030352964284559,2.00604637583332,60.7427055835305,226.951829751981,121.852684394152,455.275895562704,0.002617558303599,0.060479661578701,mp-bftls,mp-brfrv,0.2676458068212614,10.0,2.6764580682126136
insertion,mp-558113_Li,Li0-1Ba6Nb2Ir(ClO6)2,Li,"['Ba', 'Nb', 'Ir', 'Cl', 'O']",5,Ba6Nb2Ir(ClO6)2,Ba6LiNb2Ir(ClO6)2,0.017152273535319,0.805842023333331,18.2096116660006,92.2340738454344,14.6740703090441,74.3260926878807,0.005020945724653,0.060640580557139,mp-bftpx,mp-cshbp,0.1974282486591259,10.0,1.974282486591259
insertion,mp-561006_Li,Li0-1Na2CaVP2O9,Li,"['Na', 'Ca', 'V', 'P', 'O']",5,Na2CaVP2O9,Na2LiCaVP2O9,0.076224843797954,1.31734890083334,76.601450469107,228.663774973548,100.910836577717,301.229972621807,0.0,0.092919247395838,mp-bfxxe,mp-brfrz,0.3349960022219012,10.0,3.349960022219012
insertion,mp-752825_Li,Li0-3MnVP2(O4F)2,Li,"['Mn', 'V', 'P', 'O', 'F']",5,MnVP2(O4F)2,Li3MnVP2(O4F)2,0.07321015430567,3.72508976499999,226.719977727977,702.851202033204,844.552268555516,2618.18381901183,0.003491586567472,0.03530046588236,mp-bsfmm,mp-bqvqv,0.32257180050645534,10.0,3.2257180050645533
insertion,mp-753350_Li,Li0-2MnVP2(HO5)2,Li,"['Mn', 'V', 'P', 'H', 'O']",5,MnVP2(HO5)2,Li2MnVP2(HO5)2,0.057212139416648,3.98571724083332,155.949977290102,489.467586212666,621.572513192725,1950.87939719689,0.045863040937498,0.015486337619024,mp-bqwla,mp-bwioz,0.318611449834278,10.0,3.1861144983427803
insertion,mp-753439_Li,Li1-3MnVP2(HO5)2,Li,"['Mn', 'V', 'P', 'H', 'O']",5,LiMnVP2(HO5)2,Li3MnVP2(HO5)2,0.102068209854106,3.32427319833333,152.863086998075,448.613793928299,508.158663122199,1491.31481155847,0.064231459779417,0.045464680855261,mp-csiaw,mp-bqwol,0.3407454007589138,10.0,3.4074540075891377
insertion,mp-753596_Li,Li0-3VCrP2(HO5)2,Li,"['V', 'Cr', 'P', 'H', 'O']",5,VCrP2(HO5)2,Li3VCrP2(HO5)2,0.076592771530214,3.21615795999999,231.234628380334,699.03098117744,743.687090693054,2248.19405440043,0.045756509687499,0.037393954249511,mp-bqwum,mp-cvozg,0.33079310446418975,10.0,3.3079310446418972
insertion,mp-753646_Li,Li0-3VFeP2(HO5)2,Li,"['V', 'Fe', 'P', 'H', 'O']",5,VFeP2(HO5)2,Li3VFeP2(HO5)2,0.086865723464712,2.83313709333332,228.703107491857,682.775765448371,647.947257195782,1934.39734752083,0.054678737656249,0.138857028618412,mp-bqwwk,mp-brexn,0.3349607866378654,10.0,3.349607866378654
insertion,mp-753680_Li,Li0-3VCrP2(O4F)2,Li,"['V', 'Cr', 'P', 'O', 'F']",5,VCrP2(O4F)2,Li3VCrP2(O4F)2,0.087092842477847,3.39872314999999,228.61647320018,704.627465194021,777.004099936808,2394.83367808074,0.041465506726185,0.026984154080891,mp-brnwl,mp-bqwxs,0.32445013073288287,10.0,3.2445013073288287
insertion,mp-754356_Li,Li0-1Na5Mn2P2(CO7)2,Li,"['Na', 'Mn', 'P', 'C', 'O']",5,Na5Mn2P2(CO7)2,Na5LiMn2P2(CO7)2,0.000114734359152,3.46516613333335,49.47419612026,140.023850246344,171.436308869817,485.205903732573,0.013562943600014,0.011093385256416,mp-bqxxs,mp-bqyam,0.35332692275794464,10.0,3.5332692275794466
insertion,mp-755754_Li,Li0-2NaMnPCO7,Li,"['Na', 'Mn', 'P', 'C', 'O']",5,NaMnPCO7,NaLi2MnPCO7,0.013612153435616,3.65355188833333,217.200639096653,597.118501221315,793.553805118784,2181.6034276959,0.008573844090909,0.032962369102567,mp-brulk,mp-bqzzm,0.363747964017866,10.0,3.63747964017866
insertion,mp-755968_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.005076439069393,2.87626832833331,49.309090188904,142.168544755271,141.826174409275,408.914882564823,0.004597163799985,0.009503854423078,mp-bsghd,mp-brahs,0.34683544291590446,10.0,3.4683544291590445
insertion,mp-756057_Li,Li0-3VFeP2(O4F)2,Li,"['V', 'Fe', 'P', 'O', 'F']",5,VFeP2(O4F)2,Li3VFeP2(O4F)2,0.058655711056436,4.54309631,226.141647315519,715.439676725178,1027.38328345645,3250.31135535774,0.038207805297615,0.0,mp-bsgai,mp-cozyf,0.31608765165310626,10.0,3.1608765165310624
insertion,mp-756987_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.011710297912223,3.10224172333335,49.309090188904,143.45844965359,152.968716923625,445.042788080086,0.014390753199987,0.010229482884616,mp-brbux,mp-brtmo,0.34371687626606146,10.0,3.4371687626606144
insertion,mp-757052_Li,Li0-4Mn2Fe3P6WO24,Li,"['Mn', 'Fe', 'P', 'W', 'O']",5,Mn2Fe3P6WO24,Li4Mn2Fe3P6WO24,0.058775620747429,2.46745242833332,101.248152988157,362.484692494269,249.825000954892,894.413734728643,0.008559883854159,0.083683596656247,mp-brbxk,mp-brwim,0.27931704451149414,10.0,2.7931704451149413
insertion,mp-757284_Li,Li0-4Mn3CrCo2(PO4)6,Li,"['Mn', 'Cr', 'Co', 'P', 'O']",5,Mn3CrCo2(PO4)6,Li4Mn3CrCo2(PO4)6,0.069187608847991,3.77593228333333,114.994650605532,379.079860702418,434.212013632069,1431.37988398776,0.06221905388888,0.087041517777774,mp-brcgi,mp-brdyz,0.30335204405861094,10.0,3.033520440586109
insertion,mp-758293_Li,Li0-4Mn3CoCu2(PO4)6,Li,"['Mn', 'Co', 'Cu', 'P', 'O']",5,Mn3CoCu2(PO4)6,Li4Mn3CoCu2(PO4)6,0.095162451639152,3.98327785583332,113.034968108277,376.778751279425,450.249685400527,1500.81445651986,0.072345104930552,0.084242123437515,mp-brdtd,mp-cozsl,0.3000035636947278,10.0,3.000035636947278
insertion,mp-759208_Li,Li0-4Mn2VNi3(PO4)6,Li,"['Mn', 'V', 'Ni', 'P', 'O']",5,Mn2VNi3(PO4)6,Li4Mn2VNi3(PO4)6,0.02619003069633,3.97479538083333,114.721322797318,385.492485311006,455.993783937869,1532.25374996015,0.082972985763888,0.073667603125,mp-brfci,mp-brvrl,0.2975967811791807,10.0,2.975967811791807
insertion,mp-759559_Li,Li0-1Na3MnBPO7,Li,"['Na', 'Mn', 'B', 'P', 'O']",5,Na3MnBPO7,Na3LiMnBPO7,0.077817347893783,1.78748336833333,94.1628898119151,256.828597295859,168.314599453002,459.076846178727,0.007923116267154,0.075981526071427,mp-brsyo,mp-brfpv,0.36663709105354103,10.0,3.6663709105354103
insertion,mp-759618_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.052808536024548,3.86342536666666,169.111117830505,586.464681727985,653.348182411729,2265.76252804199,0.024634626249999,0.013107007380951,mp-brfsc,mp-cpaab,0.2883568663201144,10.0,2.883568663201144
insertion,mp-759677_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.064789399824066,3.8804091325,169.111117830505,587.025105591373,656.220326036776,2277.89758074354,0.027736104305556,0.013339164880952,mp-brfuj,mp-brnol,0.2880815764432108,10.0,2.880815764432108
insertion,mp-759846_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.057728435766151,3.7751618625,169.111117830505,586.328937624829,638.421842558468,2213.4866442014,0.027758463194444,0.028393653928571,mp-brmuk,mp-brgaw,0.28842362533829635,10.0,2.8842362533829635
insertion,mp-759992_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.060642337221619,-0.078596372499992,169.111117830505,586.203477610929,-13.2915204108964,-46.0734668870994,0.024678851666667,0.576290877619047,mp-brggm,mp-cpaae,0.2884853541294518,10.0,2.884853541294518
insertion,mp-760077_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.056793693980442,3.91546616,169.111117830505,586.311231588334,662.148859145117,2295.68178651205,0.034332731250001,0.013985269761904,mp-brgjt,mp-cpaaf,0.28843233545497354,10.0,2.8843233545497355
insertion,mp-760233_Li,Li0-4Mn2CrNi3(PO4)6,Li,"['Mn', 'Cr', 'Ni', 'P', 'O']",5,Mn2CrNi3(PO4)6,Li4Mn2CrNi3(PO4)6,0.024944652641899,4.10962144583333,114.592002279689,386.180904355599,470.929750089595,1587.05732651108,0.089171875694443,0.092092526140626,mp-brgpt,mp-bscsh,0.29673140486038013,10.0,2.9673140486038014
insertion,mp-760344_Li,Li0-2NaCoPCO7,Li,"['Na', 'Co', 'P', 'C', 'O']",5,NaCoPCO7,NaLi2CoPCO7,0.036319852034025,4.18799357958333,213.740510499133,624.569122443637,895.143885667234,2615.69147479995,0.053627843579542,0.028326489230768,mp-ckrry,mp-brgua,0.34222074518008466,10.0,3.4222074518008467
insertion,mp-761124_Li,Li0-1KMnPCO7,Li,"['K', 'Mn', 'P', 'C', 'O']",5,KMnPCO7,KLiMnPCO7,0.013930594037867,3.91164349333333,104.710625558254,261.406679624056,409.590637147809,1022.52973746531,0.0,0.0,mp-bsadk,mp-brhya,0.4005659905433342,10.0,4.005659905433342
insertion,mp-761176_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.060449070761345,3.88765814666667,169.111117830505,585.872332074339,657.446214925671,2277.6713446954,0.028817796944444,0.013230756547617,mp-briaa,mp-brnfw,0.2886484112191309,10.0,2.886484112191309
insertion,mp-761258_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.054070075314438,3.88216233916666,169.111117830505,588.339850690829,656.516812775964,2284.03081098287,0.027931892361111,0.013256525119047,mp-coyjn,mp-bride,0.28743780934086754,10.0,2.8743780934086756
insertion,mp-764273_Li,Li0-1Na2MnPCO7,Li,"['Na', 'Mn', 'P', 'C', 'O']",5,Na2MnPCO7,Na2LiMnPCO7,0.027532452689224,3.11483288333332,101.969254537932,276.802005752807,317.617187123737,862.191989691463,0.0,0.023052898205129,mp-bskqk,mp-brmpd,0.3683833657946604,10.0,3.6838336579466042
insertion,mp-764383_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.048026451753632,3.86007939916666,169.111117830505,587.445399433919,652.78234210758,2267.5858844901,0.038927892777778,0.025836374047618,mp-brmtj,mp-cozzx,0.2878754655215035,10.0,2.878754655215035
insertion,mp-764415_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.058532267209439,3.83341390166667,169.111117830505,586.453684081074,648.27291001785,2248.11970524002,0.043570116944445,0.033624780119047,mp-brmup,mp-brnfv,0.28836227381790364,10.0,2.8836227381790365
insertion,mp-764869_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.053491466666149,3.8214062825,169.111117830505,586.937125968786,646.242288118092,2242.92522060961,0.038600422916666,0.031080416547617,mp-coyja,mp-brnmb,0.28812475876589644,10.0,2.8812475876589643
insertion,mp-764870_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.05946491387177,-0.635057558333334,169.111117830505,584.15901274234,-107.395293576461,-370.974596310561,0.029792679722222,0.66016861392857,mp-coyjh,mp-brnmc,0.2894950075949548,10.0,2.8949500759495477
insertion,mp-764912_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.06178240134492,5.69248952666666,169.111117830505,584.654974864602,962.663267093044,3328.14232113031,0.336581240972222,0.01919494,mp-coyiz,mp-brnns,0.28924942932311287,10.0,2.892494293231129
insertion,mp-764969_Li,Li0-3MnFeCo(PO4)3,Li,"['Mn', 'Fe', 'Co', 'P', 'O']",5,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,0.052287713902283,3.771642185,169.111117830505,589.722414564195,637.82662596204,2224.22193621038,0.029704107222222,0.030564159880951,mp-coyka,mp-brnpx,0.2867639310530161,10.0,2.867639310530161
insertion,mp-767415_Li,Li0-0.5KNbPCO7,Li,"['K', 'Nb', 'P', 'C', 'O']",5,KNbPCO7,K2LiNb2P2(CO7)2,0.007188802021867,1.7546238233333,46.136992581058,121.39703828594,80.9530663196766,213.006135458616,0.126251161890498,0.16532101975233,mp-brrfz,mp-csiir,0.3800503968835417,10.0,3.800503968835417
insertion,mp-767526_Li,Li0-1Na3CuPCO7,Li,"['Na', 'Cu', 'P', 'C', 'O']",5,Na3CuPCO7,Na3LiCuPCO7,0.051983697262905,1.83605194833333,91.0263326322817,271.366896611578,167.129075379139,498.24371923686,0.008190581250002,0.092049628630955,mp-brrkg,mp-bsdvs,0.33543639172235723,10.0,3.3543639172235724
insertion,mp-767534_Li,Li0-1Na2CuPCO7,Li,"['Na', 'Cu', 'P', 'C', 'O']",5,Na2CuPCO7,Na2LiCuPCO7,0.016753567801267,3.46427553833332,98.7356678733067,290.912362963611,342.0475589745,1007.80058281358,0.0,0.038281542467954,mp-brrko,mp-bseou,0.33940004084892444,10.0,3.3940004084892443
insertion,mp-768058_Li,Li0-1Na2MnPCO7,Li,"['Na', 'Mn', 'P', 'C', 'O']",5,Na2MnPCO7,Na2LiMnPCO7,0.00399348674755,3.20474044083333,101.969254537932,287.138345451509,326.784993739339,920.203867782426,0.010523772291668,0.025851183589745,mp-brses,mp-bryto,0.35512238665856716,10.0,3.5512238665856715
insertion,mp-768847_Li,Li0-1Na5Ni2P2(CO7)2,Li,"['Na', 'Ni', 'P', 'C', 'O']",5,Na5Ni2P2(CO7)2,Na5LiNi2P2(CO7)2,0.003136268069345,4.15788013833333,48.7976462442351,146.238760702339,202.894764116321,608.043238578739,0.009003742375006,0.009001983429487,mp-bsbwj,mp-brtjb,0.3336847632589013,10.0,3.336847632589013
insertion,mp-769069_Li,Li1-4Na2Ti3Al(PO4)6,Li,"['Na', 'Ti', 'Al', 'P', 'O']",5,Na2LiTi3Al(PO4)6,Na2Li4Ti3Al(PO4)6,0.034067947637202,1.00921278333334,98.7582433169741,278.091339536295,99.6680816150351,280.653334794322,0.011767695226124,0.08876918515,mp-brtru,mp-brtrp,0.35512879862296004,10.0,3.5512879862296005
insertion,mp-769456_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.014046221417132,3.22198444833333,49.309090188904,144.557785644166,158.873121750114,465.762937231008,0.022669237399986,0.013584074423077,mp-brugm,mp-brylq,0.3411029711694674,10.0,3.411029711694674
insertion,mp-769461_Li,Li0-1Na5Mn2P2(CO7)2,Li,"['Na', 'Mn', 'P', 'C', 'O']",5,Na5Mn2P2(CO7)2,Na5LiMn2P2(CO7)2,0.003648061215315,3.24694925833333,49.47419612026,140.966589527278,160.640204399316,457.711363315377,0.009688742800013,0.015761148910263,mp-brugr,mp-bryml,0.350963985765481,10.0,3.50963985765481
insertion,mp-769488_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.014743989541849,2.91331463333333,49.309090188904,144.20830584492,143.652894003687,420.124167666215,0.010228522199986,0.01349376423077,mp-bruhs,mp-bryuy,0.3419296128610681,10.0,3.419296128610681
insertion,mp-769544_Li,Li0-1MgCr3Se2(SO6)4,Li,"['Mg', 'Cr', 'Se', 'S', 'O']",5,MgCr3Se2(SO6)4,LiMgCr3Se2(SO6)4,0.008335866053978,4.7782821633333,31.2590206102938,95.1253915632401,149.364420625435,454.535961786726,0.006213168308829,0.001404673865065,mp-brujw,mp-bruke,0.3286085880604503,10.0,3.286085880604503
insertion,mp-769633_Li,Li0-2NaFePCO7,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,NaFePCO7,NaLi2FePCO7,0.083123033251872,3.72002607583333,216.405348153463,615.007449411292,805.033538080676,2287.84374864175,0.040621705954548,0.025701401538463,mp-brunh,mp-brwfc,0.3518743526775395,10.0,3.5187435267753955
insertion,mp-770394_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.016952020309259,2.90215635833334,49.309090188904,144.20501904006,143.10268961536,418.505512910692,0.009522184199986,0.0132437575,mp-brvqo,mp-brzac,0.3419374063201364,10.0,3.419374063201364
insertion,mp-771567_Li,Li0-1Ti3MnCr(PO4)6,Li,"['Ti', 'Mn', 'Cr', 'P', 'O']",5,Ti3MnCr(PO4)6,LiTi3MnCr(PO4)6,0.006442879275046,4.83153136333334,32.3961577313561,98.1230768758422,156.523052130541,474.0847233924,0.018451356535708,0.000113686111099,mp-brxvy,mp-brxjr,0.3301583966058039,10.0,3.3015839660580393
insertion,mp-772306_Li,Li0-1Na5Fe2P2(CO7)2,Li,"['Na', 'Fe', 'P', 'C', 'O']",5,Na5Fe2P2(CO7)2,Na5LiFe2P2(CO7)2,0.021336418826665,2.93301673333332,49.309090188904,144.471598217216,144.624386629497,423.737615062503,0.011088897999986,0.013563275576924,mp-coyeb,mp-brymc,0.3413064629822034,10.0,3.413064629822034
insertion,mp-772496_Li,Li0-4Mn3CuNi2(PO4)6,Li,"['Mn', 'Cu', 'Ni', 'P', 'O']",5,Mn3CuNi2(PO4)6,Li4Mn3CuNi2(PO4)6,0.071289493142945,3.75340005833333,113.645160882167,386.42499865299,426.555753484429,1450.40761248559,0.045274948715276,0.083394568437515,mp-brytk,mp-bscyd,0.294093708425475,10.0,2.9409370842547498
insertion,mp-772859_Li,Li0-5Na2Ti3Fe(PO4)6,Li,"['Na', 'Ti', 'Fe', 'P', 'O']",5,Na2Ti3Fe(PO4)6,Na2Li5Ti3Fe(PO4)6,0.030316304874489,2.52516840533333,157.663430072418,460.906278614037,398.126712295352,1163.86597257592,0.055773818749994,0.091086429278449,mp-brzhj,mp-bsapx,0.34207264554199185,10.0,3.4207264554199184
insertion,mp-773018_Li,Li0-2MgCr3Se3(SO8)3,Li,"['Mg', 'Cr', 'Se', 'S', 'O']",5,MgCr3Se3(SO8)3,Li2MgCr3Se3(SO8)3,0.04654162152542,3.67247591333333,58.8244627880966,180.23718399756,216.031422704058,661.916716918068,0.0,0.040196534837971,mp-brzov,mp-brznm,0.3263725136145766,10.0,3.2637251361457658
insertion,mp-773538_Li,Li0-4CrFe3Cu2(PO4)6,Li,"['Cr', 'Fe', 'Cu', 'P', 'O']",5,CrFe3Cu2(PO4)6,Li4CrFe3Cu2(PO4)6,0.041308569015128,3.48929544833334,113.539706209555,379.619868150061,396.173580082107,1324.60587803291,0.058993960416617,0.082233561749998,mp-bsahm,mp-cozwg,0.2990878922192597,10.0,2.990878922192597
insertion,mp-774893_Li,Li0-4NbV3Cr2(PO4)6,Li,"['Nb', 'V', 'Cr', 'P', 'O']",5,NbV3Cr2(PO4)6,Li4NbV3Cr2(PO4)6,0.077811473278727,1.85766176833333,113.168160604528,360.470966984382,210.228165347639,669.633133961034,0.063389472847237,0.102484289058773,mp-bschp,mp-cozpr,0.31394528538946437,10.0,3.139452853894644
insertion,mp-775967_Li,Li0-4Mn3NbCr2(PO4)6,Li,"['Mn', 'Nb', 'Cr', 'P', 'O']",5,Mn3NbCr2(PO4)6,Li4Mn3NbCr2(PO4)6,0.076807743495314,2.65510019333333,111.753756323202,359.829182919205,296.717420019461,955.382533135756,0.096649402500002,0.10044870511607,mp-bsdwx,mp-bsety,0.31057446596346483,10.0,3.1057446596346483
insertion,mp-775996_Li,Li0-4TiFe3Cu2(PO4)6,Li,"['Ti', 'Fe', 'Cu', 'P', 'O']",5,TiFe3Cu2(PO4)6,Li4TiFe3Cu2(PO4)6,0.060495269984451,3.18889523083331,114.038401770529,375.377399817889,363.656515537896,1197.03920004187,0.052781282569444,0.087742573437505,mp-bsdya,mp-bshxd,0.3037966639063879,10.0,3.0379666390638786
insertion,mp-776008_Li,Li0-4TiFe2Ni3(PO4)6,Li,"['Ti', 'Fe', 'Ni', 'P', 'O']",5,TiFe2Ni3(PO4)6,Li4TiFe2Ni3(PO4)6,0.048143092306712,3.87339455833332,114.876286364308,386.450523946565,444.961182485051,1496.87535651968,0.086080535069473,0.075380478843748,mp-bsdym,mp-cozot,0.2972600093568306,10.0,2.972600093568306
insertion,mp-776057_Li,Li0-4TiCr2Ni3(PO4)6,Li,"['Ti', 'Cr', 'Ni', 'P', 'O']",5,TiCr2Ni3(PO4)6,Li4TiCr2Ni3(PO4)6,0.062048546724213,3.44058892333332,115.831731541898,383.552813374793,398.529372513576,1319.64756121064,0.089655634513889,0.098486174781244,mp-bseaj,mp-cozon,0.30199682417323764,10.0,3.0199682417323763
insertion,mp-776060_Li,Li0-4MnCr2Fe3(PO4)6,Li,"['Mn', 'Cr', 'Fe', 'P', 'O']",5,MnCr2Fe3(PO4)6,Li4MnCr2Fe3(PO4)6,0.08294549922811,2.92543495833333,116.016518680738,374.793181338351,339.398779492764,1096.43307483217,0.058780019722235,0.106535657791686,mp-bseam,mp-bsiko,0.3095481040142032,10.0,3.095481040142032
insertion,mp-776109_Li,Li0-4TiMn3Cr2(PO4)6,Li,"['Ti', 'Mn', 'Cr', 'P', 'O']",5,TiMn3Cr2(PO4)6,Li4TiMn3Cr2(PO4)6,0.097218717814328,3.02141040333332,117.259071637989,365.116548373765,354.287778932228,1103.16693768564,0.081535489027769,0.082606201527774,mp-bsecj,mp-bshhd,0.32115518225690615,10.0,3.2115518225690614
insertion,mp-776142_Li,Li0-4NbFe3Cu2(PO4)6,Li,"['Nb', 'Fe', 'Cu', 'P', 'O']",5,NbFe3Cu2(PO4)6,Li4NbFe3Cu2(PO4)6,0.062527703059662,2.84913169083333,108.824630894819,364.308436935536,310.055704625671,1037.96271291099,0.056227690092589,0.1010388525625,mp-bsedq,mp-bsgrn,0.2987156482298965,10.0,2.987156482298965
insertion,mp-776208_Li,Li0-4Mn3NbFe2(PO4)6,Li,"['Mn', 'Nb', 'Fe', 'P', 'O']",5,Mn3NbFe2(PO4)6,Li4Mn3NbFe2(PO4)6,0.055960003415217,2.91073086083333,110.864143422442,362.982458559388,322.695683619556,1056.54424406996,0.079636349166674,0.105614972785711,mp-bsege,mp-coztr,0.3054256226662903,10.0,3.054256226662903
insertion,mp-776611_Li,Li0-4Mn2NbNi3(PO4)6,Li,"['Mn', 'Nb', 'Ni', 'P', 'O']",5,Mn2NbNi3(PO4)6,Li4Mn2NbNi3(PO4)6,0.024690917743684,3.45362837583333,109.790970324724,374.844118891703,379.177210523744,1294.57228551863,0.083559047847222,0.099707292687502,mp-coyme,mp-bsevr,0.2928976734364717,10.0,2.928976734364717
insertion,mp-776652_Li,Li0-4Mn3Fe2Sn(PO4)6,Li,"['Mn', 'Fe', 'Sn', 'P', 'O']",5,Mn3Fe2Sn(PO4)6,Li4Mn3Fe2Sn(PO4)6,0.072993697866604,3.41708251083332,107.982719112052,363.174874617607,368.985860950023,1240.99851242991,0.07627434722223,0.086357994156253,mp-bsexg,mp-coztc,0.2973298172836126,10.0,2.9732981728361256
